tile,split,split_index,block_x,block_y,block_round
tile_009846,train,1599,-111,1167,0
tile_016701,train,1600,44,1236,0
tile_001204,train,1601,192,2156,0
tile_003719,train,1602,465,1673,0
tile_002606,train,1603,217,2169,0
tile_010996,train,1604,-74,1207,0
tile_016569,train,1605,51,1235,0
tile_023093,train,1606,58,1258,0
tile_005956,train,1607,453,1695,0
tile_018386,train,1608,39,1242,0
tile_017779,train,1609,54,1240,0
tile_008769,train,1610,246,2129,0
tile_006928,train,1611,258,2104,0
tile_000582,train,1612,210,2150,0
tile_019432,train,1613,192,1245,0
tile_004958,train,1614,448,1689,0
tile_008845,train,1615,250,2131,0
tile_003792,train,1616,435,1675,0
tile_013930,train,1617,110,1227,0
tile_020113,train,1618,54,1248,0
tile_012194,train,1619,58,1220,0
tile_002513,train,1620,214,2168,0
tile_015949,train,1621,186,1233,0
tile_024797,train,1622,204,1266,0
tile_014261,train,1623,48,1228,0
tile_001490,train,1624,215,2158,0
tile_010074,train,1625,-71,1177,0
tile_026805,train,1626,80,1310,0
tile_008615,train,1627,282,2124,0
tile_015449,train,1628,42,1231,0
tile_007386,train,1629,265,2110,0
tile_026526,train,1630,70,1291,0
tile_003830,train,1631,471,1675,0
tile_022071,train,1632,53,1254,0
tile_023373,train,1633,50,1260,0
tile_018664,train,1634,67,1243,0
tile_014933,train,1635,112,1230,0
tile_002837,train,1636,237,2171,0
tile_010569,train,1637,3,1195,0
tile_013380,train,1638,109,1225,0
tile_011257,train,1639,60,1215,0
tile_009791,train,1640,-70,1164,0
tile_000538,train,1641,223,2149,0
tile_002130,train,1642,234,2163,0
tile_018174,train,1643,94,1241,0
tile_022012,train,1644,56,1253,0
tile_007100,train,1645,254,2107,0
tile_026564,train,1646,0,1293,0
tile_027059,train,1647,204,1323,0
tile_026177,train,1648,109,1279,0
tile_026700,train,1649,181,1303,0
tile_016879,train,1650,199,1237,0
tile_000784,train,1651,222,2153,0
tile_010331,train,1652,41,1186,0
tile_009903,train,1653,-61,1171,0
tile_009756,train,1654,-70,1163,0
tile_009295,train,1655,264,2160,0
tile_007927,train,1656,251,2114,0
tile_013699,train,1657,54,1226,0
tile_013070,train,1658,104,1224,0
tile_016694,train,1659,147,1236,0
tile_002492,train,1660,219,2167,0
tile_001642,train,1661,212,2159,0
tile_009000,train,1662,241,2137,0
tile_007172,train,1663,248,2108,0
tile_024136,train,1664,216,1263,0
tile_015177,train,1665,108,1230,0
tile_008032,train,1666,252,2115,0
tile_011369,train,1667,87,1216,0
tile_009606,train,1668,-128,1142,0
tile_009691,train,1669,-97,1156,0
tile_016259,train,1670,50,1234,0
tile_026068,train,1671,201,1277,0
tile_023759,train,1672,75,1262,0
tile_025518,train,1673,225,1270,0
tile_000040,train,1674,217,2137,0
tile_010484,train,1675,-67,1190,0
tile_015871,train,1676,189,1232,0
tile_019528,train,1677,49,1246,0
tile_025896,train,1678,168,1275,0
tile_021268,train,1679,107,1251,0
tile_009615,train,1680,-103,1143,0
tile_024788,train,1681,59,1266,0
tile_002371,train,1682,221,2166,0
tile_000650,train,1683,216,2151,0
tile_011107,train,1684,59,1210,0
tile_010334,train,1685,-16,1186,0
tile_017806,train,1686,94,1240,0
tile_009484,train,1687,-106,1131,0
tile_009999,train,1688,-17,1175,0
tile_009232,train,1689,252,2150,0
tile_000168,train,1690,213,2140,0
tile_024019,train,1691,227,1263,0
tile_008982,train,1692,245,2136,0
tile_002356,train,1693,249,2166,0
tile_012178,train,1694,45,1220,0
tile_008545,train,1695,270,2122,0
tile_010797,train,1696,69,1202,0
tile_003596,train,1697,466,1671,0
tile_018879,train,1698,82,1244,0
tile_003839,train,1699,452,1676,0
tile_010103,train,1700,-20,1180,0
tile_026286,train,1701,44,1282,0
tile_026103,train,1702,46,1278,0
tile_027223,train,1703,16,1343,0
tile_012911,train,1704,86,1223,0
tile_015036,train,1705,58,1230,0
tile_004831,train,1706,447,1688,0
tile_026359,train,1707,25,1283,0
tile_011296,train,1708,57,1215,0
tile_025680,train,1709,211,1272,0
tile_003215,train,1710,198,2181,0
tile_015522,train,1711,191,1231,0
tile_012030,train,1712,-69,1219,0
tile_010571,train,1713,51,1195,0
tile_002768,train,1714,203,2170,0
tile_000730,train,1715,210,2152,0
tile_023769,train,1716,214,1262,0
tile_009822,train,1717,-62,1166,0
tile_010532,train,1718,34,1194,0
tile_023796,train,1719,39,1262,0
tile_013475,train,1720,90,1225,0
tile_013871,train,1721,53,1227,0
tile_000810,train,1722,219,2153,0
tile_022090,train,1723,225,1254,0
tile_011783,train,1724,40,1218,0
tile_025608,train,1725,123,1271,0
tile_007605,train,1726,258,2112,0
tile_020642,train,1727,65,1249,0
tile_022765,train,1728,51,1257,0
tile_010096,train,1729,18,1180,0
tile_019285,train,1730,48,1245,0
tile_008823,train,1731,260,2130,0
tile_019748,train,1732,39,1247,0
tile_009536,train,1733,-109,1136,0
tile_002041,train,1734,225,2162,0
tile_015714,train,1735,42,1232,0
tile_002555,train,1736,241,2168,0
tile_002043,train,1737,229,2162,0
tile_001044,train,1738,221,2155,0
tile_011372,train,1739,20,1216,0
tile_006659,train,1740,240,2095,0
tile_019656,train,1741,221,1246,0
tile_010733,train,1742,7,1201,0
tile_010878,train,1743,50,1204,0
tile_027151,train,1744,68,1337,0
tile_016597,train,1745,105,1235,0
tile_023023,train,1746,49,1258,0
tile_009941,train,1747,-81,1174,0
tile_023131,train,1748,227,1258,0
tile_017808,train,1749,96,1240,0
tile_003777,train,1750,449,1674,0
tile_000989,train,1751,220,2154,0
tile_000647,train,1752,210,2151,0
tile_011194,train,1753,59,1213,0
tile_009389,train,1754,271,2166,0
tile_007534,train,1755,241,2111,0
tile_026575,train,1756,-10,1294,0
tile_020045,train,1757,73,1247,0
tile_008529,train,1758,257,2122,0
tile_026527,train,1759,71,1291,0
tile_000043,train,1760,214,2137,0
tile_008824,train,1761,261,2130,0
tile_002983,train,1762,229,2173,0
tile_002978,train,1763,225,2173,0
tile_020311,train,1764,42,1248,0
tile_016772,train,1765,99,1236,0
tile_008347,train,1766,259,2119,0
tile_011355,train,1767,33,1216,0
tile_026797,train,1768,66,1309,0
tile_000896,train,1769,213,2154,0
tile_009247,train,1770,262,2155,0
tile_023827,train,1771,66,1262,0
tile_022605,train,1772,44,1256,0
tile_022708,train,1773,9,1256,0
tile_024374,train,1774,54,1264,0
tile_016681,train,1775,79,1236,0
tile_025826,train,1776,214,1274,0
tile_019395,train,1777,56,1245,0
tile_016228,train,1778,104,1234,0
tile_009272,train,1779,261,2158,0
tile_003173,train,1780,234,2180,0
tile_014342,train,1781,167,1228,0
tile_026778,train,1782,180,1308,0
tile_010541,train,1783,39,1194,0
tile_002932,train,1784,239,2172,0
tile_024961,train,1785,40,1267,0
tile_009795,train,1786,-72,1164,0
tile_006474,train,1787,452,1701,0
tile_011854,train,1788,104,1218,0
tile_006055,train,1789,447,1696,0
tile_025804,train,1790,125,1273,0
tile_004380,train,1791,470,1684,0
tile_004127,train,1792,441,1680,0
tile_021988,train,1793,44,1253,0
tile_024835,train,1794,60,1267,0
tile_005760,train,1795,444,1694,0
tile_016201,train,1796,62,1234,0
tile_014654,train,1797,60,1229,0
tile_016329,train,1798,19,1234,0
tile_004167,train,1799,444,1680,0
tile_021790,train,1800,13,1253,0
tile_001835,train,1801,216,2160,0
tile_008733,train,1802,254,2128,0
tile_009475,train,1803,-97,1127,0
tile_004807,train,1804,449,1688,0
tile_009370,train,1805,261,2164,0
tile_008551,train,1806,248,2123,0
tile_014707,train,1807,116,1229,0
tile_025740,train,1808,227,1272,0
tile_016695,train,1809,172,1236,0
tile_009604,train,1810,-87,1142,0
tile_015015,train,1811,117,1230,0
tile_019260,train,1812,121,1245,0
tile_002636,train,1813,216,2169,0
tile_009852,train,1814,-50,1167,0
tile_012220,train,1815,87,1220,0
tile_004432,train,1816,445,1685,0
tile_026989,train,1817,151,1314,0
tile_000027,train,1818,221,2137,0
tile_026751,train,1819,67,1306,0
tile_021473,train,1820,55,1251,0
tile_016640,train,1821,100,1235,0
tile_006261,train,1822,458,1698,0
tile_022640,train,1823,196,1256,0
tile_019376,train,1824,49,1245,0
tile_024576,train,1825,30,1265,0
tile_027263,train,1826,78,1356,0
tile_027026,train,1827,83,1317,0
tile_011031,train,1828,21,1208,0
tile_018658,train,1829,63,1243,0
tile_022101,train,1830,39,1254,0
tile_002399,train,1831,225,2166,0
tile_015640,train,1832,62,1232,0
tile_002385,train,1833,247,2166,0
tile_009708,train,1834,-68,1161,0
tile_000706,train,1835,199,2152,0
tile_008462,train,1836,254,2121,0
tile_009981,train,1837,-118,1175,0
tile_010671,train,1838,8,1200,0
tile_007823,train,1839,250,2113,0
tile_023654,train,1840,211,1261,0
tile_021910,train,1841,82,1253,0
tile_009426,train,1842,-116,1103,0
tile_002212,train,1843,231,2164,0
tile_026092,train,1844,226,1277,0
tile_012492,train,1845,94,1221,0
tile_010374,train,1846,-51,1187,0
tile_009481,train,1847,-125,1129,0
tile_009997,train,1848,-36,1175,0
tile_011416,train,1849,64,1216,0
tile_024641,train,1850,49,1266,0
tile_016087,train,1851,103,1233,0
tile_027018,train,1852,119,1317,0
tile_026314,train,1853,107,1283,0
tile_000386,train,1854,238,2146,0
tile_002470,train,1855,220,2167,0
tile_008786,train,1856,247,2129,0
tile_015958,train,1857,40,1233,0
tile_003553,train,1858,452,1670,0
tile_025901,train,1859,210,1275,0
tile_016988,train,1860,180,1237,0
tile_023017,train,1861,39,1258,0
tile_005797,train,1862,437,1694,0
tile_009524,train,1863,-111,1136,0
tile_023117,train,1864,201,1258,0
tile_011303,train,1865,86,1215,0
tile_013956,train,1866,57,1227,0
tile_005940,train,1867,448,1695,0
tile_002610,train,1868,220,2169,0
tile_018117,train,1869,38,1241,0
tile_016767,train,1870,74,1236,0
tile_001997,train,1871,220,2162,0
tile_012069,train,1872,101,1219,0
tile_010875,train,1873,-69,1204,0
tile_013764,train,1874,109,1226,0
tile_008428,train,1875,251,2120,0
tile_021706,train,1876,173,1252,0
tile_016231,train,1877,105,1234,0
tile_000226,train,1878,211,2142,0
tile_000433,train,1879,226,2147,0
tile_015299,train,1880,57,1231,0
tile_007154,train,1881,244,2108,0
tile_025133,train,1882,232,1268,0
tile_027040,train,1883,87,1319,0
tile_013486,train,1884,96,1225,0
tile_002501,train,1885,235,2167,0
tile_010743,train,1886,58,1201,0
tile_010547,train,1887,-68,1195,0
tile_016869,train,1888,99,1237,0
tile_026148,train,1889,127,1279,0
tile_022893,train,1890,205,1257,0
tile_017818,train,1891,-6,1240,0
tile_022328,train,1892,218,1255,0
tile_020288,train,1893,79,1248,0
tile_003352,train,1894,204,2188,0
tile_000416,train,1895,202,2147,0
tile_000671,train,1896,215,2151,0
tile_006747,train,1897,241,2099,0
tile_005263,train,1898,452,1691,0
tile_005351,train,1899,447,1692,0
tile_009310,train,1900,262,2161,0
tile_000261,train,1901,202,2143,0
tile_025199,train,1902,52,1269,0
tile_010423,train,1903,-6,1188,0
tile_009248,train,1904,262,2156,0
tile_006587,train,1905,444,1723,0
tile_027192,train,1906,73,1341,0
tile_009490,train,1907,-105,1132,0
tile_004725,train,1908,446,1687,0
tile_000311,train,1909,237,2144,0
tile_023498,train,1910,48,1260,0
tile_003212,train,1911,237,2181,0
tile_010504,train,1912,58,1192,0
tile_008368,train,1913,255,2120,0
tile_009051,train,1914,235,2138,0
tile_027110,train,1915,21,1330,0
tile_024430,train,1916,201,1265,0
tile_003394,train,1917,244,2193,0
tile_026651,train,1918,175,1300,0
tile_000394,train,1919,228,2146,0
tile_006690,train,1920,263,2097,0
tile_006466,train,1921,448,1701,0
tile_018862,train,1922,55,1244,0
tile_010077,train,1923,-77,1177,0
tile_026175,train,1924,55,1279,0
tile_009905,train,1925,-37,1171,0
tile_008880,train,1926,236,2133,0
tile_022459,train,1927,-25,1255,0
tile_024470,train,1928,122,1265,0
tile_004196,train,1929,443,1681,0
tile_009417,train,1930,262,2172,0
tile_009446,train,1931,-89,1117,0
tile_021974,train,1932,210,1253,0
tile_020686,train,1933,32,1249,0
tile_018449,train,1934,133,1242,0
tile_027160,train,1935,10,1338,0
tile_026979,train,1936,200,1313,0
tile_008746,train,1937,242,2128,0
tile_006354,train,1938,442,1699,0
tile_003737,train,1939,457,1674,0
tile_021041,train,1940,65,1250,0
tile_025569,train,1941,230,1271,0
tile_025413,train,1942,217,1270,0
tile_020922,train,1943,51,1250,0
tile_008109,train,1944,242,2116,0
tile_020714,train,1945,48,1249,0
tile_003532,train,1946,442,1669,0
tile_006787,train,1947,235,2101,0
tile_014169,train,1948,-12,1228,0
tile_024481,train,1949,212,1265,0
tile_019820,train,1950,20,1247,0
tile_006642,train,1951,267,2093,0
tile_024793,train,1952,69,1266,0
tile_009624,train,1953,-102,1145,0
tile_024446,train,1954,245,1265,0
tile_011846,train,1955,98,1218,0
tile_026094,train,1956,-4,1278,0
tile_017783,train,1957,56,1240,0
tile_023442,train,1958,30,1260,0
tile_004097,train,1959,444,1679,0
tile_020391,train,1960,38,1249,0
tile_020598,train,1961,45,1249,0
tile_016391,train,1962,188,1234,0
tile_026135,train,1963,224,1278,0
tile_016922,train,1964,118,1237,0
tile_008125,train,1965,253,2116,0
tile_012494,train,1966,95,1221,0
tile_009437,train,1967,-90,1107,0
tile_027262,train,1968,75,1356,0
tile_019473,train,1969,70,1246,0
tile_006461,train,1970,442,1701,0
tile_009760,train,1971,-45,1163,0
tile_025726,train,1972,200,1272,0
tile_010109,train,1973,-49,1181,0
tile_026604,train,1974,4,1295,0
tile_016636,train,1975,80,1235,0
tile_003688,train,1976,453,1673,0
tile_009383,train,1977,267,2165,0
tile_008110,train,1978,244,2116,0
tile_023590,train,1979,44,1261,0
tile_021277,train,1980,31,1251,0
tile_005312,train,1981,450,1691,0
tile_025937,train,1982,48,1275,0
tile_022499,train,1983,207,1255,0
tile_010868,train,1984,72,1203,0
tile_002140,train,1985,216,2164,0
tile_022332,train,1986,225,1255,0
tile_020159,train,1987,27,1248,0
tile_018316,train,1988,55,1242,0
tile_004877,train,1989,455,1688,0
tile_002039,train,1990,222,2162,0
tile_017879,train,1991,-6,1241,0
tile_003135,train,1992,230,2179,0
tile_007721,train,1993,252,2113,0
tile_025789,train,1994,208,1273,0
tile_006611,train,1995,254,2091,0
tile_017395,train,1996,48,1239,0
tile_004713,train,1997,437,1687,0
tile_011738,train,1998,59,1218,0
tile_006736,train,1999,256,2099,0
tile_024710,train,2000,201,1266,0
tile_014997,train,2001,102,1230,0
tile_017291,train,2002,213,1238,0
tile_011898,train,2003,93,1219,0
tile_002823,train,2004,208,2171,0
tile_005137,train,2005,453,1690,0
tile_025204,train,2006,57,1269,0
tile_022493,train,2007,58,1255,0
tile_002390,train,2008,215,2166,0
tile_015243,train,2009,89,1231,0
tile_008789,train,2010,251,2129,0
tile_023337,train,2011,58,1259,0
tile_004173,train,2012,464,1680,0
tile_002779,train,2013,235,2170,0
tile_027066,train,2014,187,1323,0
tile_000488,train,2015,217,2148,0
tile_023554,train,2016,180,1261,0
tile_019290,train,2017,50,1245,0
tile_017772,train,2018,49,1240,0
tile_024971,train,2019,58,1267,0
tile_015356,train,2020,40,1231,0
tile_010654,train,2021,57,1199,0
tile_018512,train,2022,81,1242,0
tile_009072,train,2023,280,2138,0
tile_008511,train,2024,267,2122,0
tile_001443,train,2025,214,2157,0
tile_018565,train,2026,52,1243,0
tile_003005,train,2027,238,2174,0
tile_003011,train,2028,221,2174,0
tile_003213,train,2029,243,2181,0
tile_016193,train,2030,55,1234,0
tile_005197,train,2031,447,1691,0
tile_011207,train,2032,24,1214,0
tile_011185,train,2033,13,1213,0
tile_009690,train,2034,-104,1156,0
tile_024395,train,2035,229,1264,0
tile_027186,train,2036,203,1340,0
tile_026015,train,2037,242,1276,0
tile_001185,train,2038,219,2156,0
tile_000523,train,2039,210,2149,0
tile_024666,train,2040,182,1266,0
tile_011924,train,2041,46,1219,0
tile_025798,train,2042,-19,1273,0
tile_002432,train,2043,236,2167,0
tile_026085,train,2044,65,1277,0
tile_026001,train,2045,245,1276,0
tile_011330,train,2046,41,1216,0
tile_000178,train,2047,218,2140,0
tile_004273,train,2048,450,1682,0
tile_000408,train,2049,201,2147,0
tile_009712,train,2050,-74,1161,0
tile_000381,train,2051,210,2146,0
tile_008943,train,2052,251,2135,0
tile_017227,train,2053,45,1238,0
tile_007431,train,2054,256,2110,0
tile_021304,train,2055,52,1251,0
tile_009145,train,2056,265,2142,0
tile_014793,train,2057,122,1229,0
tile_022367,train,2058,59,1255,0
tile_024279,train,2059,27,1264,0
tile_027046,train,2060,85,1320,0
tile_003690,train,2061,456,1673,0
tile_003311,train,2062,232,2185,0
tile_006705,train,2063,261,2098,0
tile_000747,train,2064,238,2152,0
tile_016589,train,2065,98,1235,0
tile_003671,train,2066,439,1672,0
tile_020146,train,2067,97,1248,0
tile_002556,train,2068,245,2168,0
tile_006932,train,2069,233,2104,0
tile_012561,train,2070,11,1222,0
tile_004252,train,2071,447,1682,0
tile_006703,train,2072,243,2098,0
tile_025758,train,2073,217,1273,0
tile_003790,train,2074,434,1675,0
tile_010474,train,2075,-3,1189,0
tile_009642,train,2076,-112,1147,0
tile_007558,train,2077,245,2111,0
tile_002989,train,2078,256,2173,0
tile_003902,train,2079,440,1677,0
tile_019636,train,2080,60,1246,0
tile_019544,train,2081,54,1246,0
tile_005663,train,2082,449,1693,0
tile_014510,train,2083,103,1228,0
tile_004150,train,2084,443,1680,0
tile_000404,train,2085,232,2146,0
tile_018826,train,2086,-16,1244,0
tile_000316,train,2087,209,2144,0
tile_013317,train,2088,97,1225,0
tile_010881,train,2089,68,1204,0
tile_014116,train,2090,61,1227,0
tile_027042,train,2091,86,1319,0
tile_011419,train,2092,86,1216,0
tile_009684,train,2093,-104,1155,0
tile_022583,train,2094,220,1256,0
tile_024316,train,2095,233,1264,0
tile_018986,train,2096,51,1244,0
tile_021275,train,2097,18,1251,0
tile_022256,train,2098,214,1254,0
tile_027261,train,2099,11,1356,0
tile_010132,train,2100,-10,1182,0
tile_019919,train,2101,48,1247,0
tile_026961,train,2102,80,1313,0
tile_009549,train,2103,-86,1136,0
tile_001335,train,2104,228,2157,0
tile_001730,train,2105,222,2159,0
tile_026305,train,2106,182,1282,0
tile_022871,train,2107,55,1257,0
tile_003784,train,2108,460,1674,0
tile_026660,train,2109,156,1301,0
tile_018022,train,2110,105,1241,0
tile_010280,train,2111,-16,1185,0
tile_016565,train,2112,33,1235,0
tile_009763,train,2113,-75,1163,0
tile_006657,train,2114,244,2095,0
tile_023899,train,2115,219,1262,0
tile_003126,train,2116,228,2178,0
tile_002879,train,2117,227,2172,0
tile_009636,train,2118,-109,1146,0
tile_007138,train,2119,247,2107,0
tile_008263,train,2120,241,2118,0
tile_001515,train,2121,222,2158,0
tile_019428,train,2122,97,1245,0
tile_003580,train,2123,456,1671,0
tile_009057,train,2124,250,2138,0
tile_002434,train,2125,245,2167,0
tile_006625,train,2126,263,2092,0
tile_023069,train,2127,213,1258,0
tile_020769,train,2128,74,1249,0
tile_012114,train,2129,98,1220,0
tile_006766,train,2130,244,2100,0
tile_018313,train,2131,50,1242,0
tile_026382,train,2132,128,1284,0
tile_003077,train,2133,235,2176,0
tile_008800,train,2134,251,2130,0
tile_026521,train,2135,71,1290,0
tile_001555,train,2136,219,2158,0
tile_008203,train,2137,258,2117,0
tile_009087,train,2138,242,2139,0
tile_017316,train,2139,46,1239,0
tile_025634,train,2140,209,1271,0
tile_003341,train,2141,202,2187,0
tile_023178,train,2142,210,1258,0
tile_026747,train,2143,66,1306,0
tile_008625,train,2144,244,2125,0
tile_003820,train,2145,438,1675,0
tile_004303,train,2146,448,1683,0
tile_021033,train,2147,62,1250,0
tile_026412,train,2148,-3,1284,0
tile_025913,train,2149,237,1275,0
tile_023745,train,2150,55,1262,0
tile_006152,train,2151,438,1697,0
tile_010327,train,2152,-8,1186,0
tile_002931,train,2153,238,2172,0
tile_000248,train,2154,198,2142,0
tile_017821,train,2155,34,1240,0
tile_002874,train,2156,203,2172,0
tile_006700,train,2157,246,2098,0
tile_022438,train,2158,198,1255,0
tile_006644,train,2159,243,2093,0
tile_014945,train,2160,141,1230,0
tile_024111,train,2161,51,1263,0
tile_012122,train,2162,15,1220,0
tile_023448,train,2163,36,1260,0
tile_021775,train,2164,123,1252,0
tile_025444,train,2165,44,1270,0
tile_005386,train,2166,442,1692,0
tile_003876,train,2167,450,1677,0
tile_018615,train,2168,207,1243,0
tile_014898,train,2169,83,1230,0
tile_001522,train,2170,226,2158,0
tile_000132,train,2171,203,2140,0
tile_009894,train,2172,-30,1170,0
tile_000792,train,2173,233,2153,0
tile_008858,train,2174,237,2132,0
tile_012361,train,2175,37,1221,0
tile_016736,train,2176,176,1236,0
tile_006670,train,2177,254,2096,0
tile_006658,train,2178,237,2095,0
tile_007713,train,2179,249,2113,0
tile_000371,train,2180,208,2146,0
tile_018526,train,2181,174,1242,0
tile_003139,train,2182,242,2179,0
tile_009715,train,2183,-71,1161,0
tile_017655,train,2184,58,1240,0
tile_017678,train,2185,118,1240,0
tile_002463,train,2186,215,2167,0
tile_023297,train,2187,61,1259,0
tile_009032,train,2188,240,2138,0
tile_010543,train,2189,-74,1194,0
tile_014019,train,2190,51,1227,0
tile_009507,train,2191,-106,1134,0
tile_018348,train,2192,96,1242,0
tile_022682,train,2193,57,1256,0
tile_000884,train,2194,226,2153,0
tile_016386,train,2195,119,1234,0
tile_003802,train,2196,452,1675,0
tile_026530,train,2197,0,1291,0
tile_003588,train,2198,455,1671,0
tile_006914,train,2199,237,2104,0
tile_020015,train,2200,50,1247,0
tile_000301,train,2201,234,2144,0
tile_006692,train,2202,254,2098,0
tile_016687,train,2203,110,1236,0
tile_026659,train,2204,106,1301,0
tile_004087,train,2205,439,1679,0
tile_004545,train,2206,445,1686,0
tile_006310,train,2207,456,1698,0
tile_010107,train,2208,-9,1181,0
tile_001975,train,2209,219,2161,0
tile_007679,train,2210,249,2112,0
tile_015967,train,2211,55,1233,0
tile_024219,train,2212,5,1264,0
tile_020894,train,2213,38,1250,0
tile_000179,train,2214,223,2140,0
tile_024748,train,2215,117,1266,0
tile_016820,train,2216,119,1236,0
tile_005933,train,2217,443,1695,0
tile_027201,train,2218,75,1341,0
tile_026293,train,2219,47,1282,0
tile_006983,train,2220,264,2105,0
tile_017060,train,2221,41,1238,0
tile_001630,train,2222,220,2158,0
tile_021357,train,2223,100,1251,0
tile_022021,train,2224,73,1253,0
tile_022762,train,2225,48,1257,0
tile_003069,train,2226,247,2176,0
tile_008929,train,2227,268,2135,0
tile_026204,train,2228,37,1280,0
tile_025721,train,2229,113,1272,0
tile_010017,train,2230,-18,1175,0
tile_027248,train,2231,66,1353,0
tile_006672,train,2232,236,2096,0
tile_009385,train,2233,272,2165,0
tile_016555,train,2234,188,1235,0
tile_011917,train,2235,10,1219,0
tile_012046,train,2236,66,1219,0
tile_025440,train,2237,11,1270,0
tile_023300,train,2238,72,1259,0
tile_000061,train,2239,222,2138,0
tile_026668,train,2240,156,1302,0
tile_008171,train,2241,254,2117,0
tile_018433,train,2242,95,1242,0
tile_008436,train,2243,278,2120,0
tile_020605,train,2244,50,1249,0
tile_007305,train,2245,268,2109,0
tile_022565,train,2246,72,1256,0
tile_013493,train,2247,101,1225,0
tile_009485,train,2248,-109,1132,0
tile_006113,train,2249,451,1696,0
tile_024667,train,2250,193,1266,0
tile_018732,train,2251,81,1243,0
tile_022738,train,2252,199,1256,0
tile_008874,train,2253,242,2133,0
tile_014661,train,2254,84,1229,0
tile_018671,train,2255,94,1243,0
tile_011211,train,2256,35,1214,0
tile_012468,train,2257,53,1221,0
tile_018365,train,2258,212,1242,0
tile_004214,train,2259,449,1681,0
tile_000906,train,2260,218,2154,0
tile_008684,train,2261,249,2127,0
tile_023416,train,2262,55,1260,0
tile_017211,train,2263,197,1238,0
tile_016385,train,2264,117,1234,0
tile_000894,train,2265,212,2154,0
tile_008502,train,2266,243,2122,0
tile_000190,train,2267,219,2141,0
tile_004194,train,2268,464,1681,0
tile_010492,train,2269,-54,1191,0
tile_003710,train,2270,459,1673,0
tile_009717,train,2271,-69,1161,0
tile_027137,train,2272,203,1333,0
tile_000666,train,2273,239,2151,0
tile_026559,train,2274,183,1293,0
tile_002835,train,2275,235,2171,0
tile_003983,train,2276,431,1678,0
tile_000709,train,2277,207,2152,0
tile_013113,train,2278,63,1224,0
tile_000234,train,2279,196,2142,0
tile_016495,train,2280,107,1235,0
tile_008464,train,2281,257,2121,0
tile_015013,train,2282,114,1230,0
tile_025777,train,2283,227,1273,0
tile_006058,train,2284,449,1696,0
tile_010387,train,2285,-73,1187,0
tile_000426,train,2286,211,2147,0
tile_007820,train,2287,248,2113,0
tile_023651,train,2288,100,1261,0
tile_010703,train,2289,-18,1201,0
tile_027316,train,2290,64,1358,0
tile_010665,train,2291,6,1200,0
tile_014519,train,2292,107,1228,0
tile_004023,train,2293,441,1679,0
tile_021926,train,2294,224,1253,0
tile_010594,train,2295,-26,1197,0
tile_011174,train,2296,-58,1213,0
tile_019474,train,2297,75,1246,0
tile_021756,train,2298,75,1252,0
tile_000056,train,2299,196,2138,0
tile_015920,train,2300,95,1233,0
tile_025754,train,2301,213,1273,0
tile_006970,train,2302,239,2105,0
tile_010577,train,2303,58,1196,0
tile_002299,train,2304,225,2165,0
tile_024977,train,2305,194,1267,0
tile_026225,train,2306,127,1281,0
tile_003488,train,2307,450,1667,0
tile_013383,train,2308,47,1225,0
tile_018821,train,2309,210,1243,0
tile_020359,train,2310,65,1248,0
tile_015392,train,2311,86,1231,0
tile_017312,train,2312,45,1239,0
tile_014494,train,2313,96,1228,0
tile_021446,train,2314,33,1251,0
tile_011319,train,2315,59,1215,0
tile_000762,train,2316,233,2152,0
tile_009764,train,2317,-73,1163,0
tile_027064,train,2318,29,1323,0
tile_009673,train,2319,-118,1154,0
tile_026391,train,2320,184,1284,0
tile_000519,train,2321,233,2149,0
tile_018706,train,2322,49,1243,0
tile_002949,train,2323,236,2173,0
tile_020140,train,2324,80,1248,0
tile_004873,train,2325,451,1688,0
tile_023952,train,2326,62,1262,0
tile_015420,train,2327,111,1231,0
tile_001767,train,2328,210,2160,0
tile_025292,train,2329,27,1269,0
tile_006803,train,2330,237,2101,0
tile_012300,train,2331,100,1220,0
tile_027238,train,2332,16,1349,0
tile_025503,train,2333,208,1270,0
tile_020158,train,2334,26,1248,0
tile_020471,train,2335,33,1249,0
tile_001801,train,2336,213,2160,0
tile_002306,train,2337,237,2165,0
tile_009463,train,2338,-115,1123,0
tile_010585,train,2339,-70,1196,0
tile_022143,train,2340,212,1254,0
tile_006345,train,2341,456,1699,0
tile_023343,train,2342,60,1259,0
tile_010745,train,2343,66,1201,0
tile_003655,train,2344,442,1672,0
tile_023689,train,2345,51,1261,0
tile_025942,train,2346,219,1275,0
tile_008131,train,2347,260,2116,0
tile_009623,train,2348,-127,1145,0
tile_002526,train,2349,229,2168,0
tile_013599,train,2350,52,1226,0
tile_025642,train,2351,216,1271,0
tile_021320,train,2352,57,1251,0
tile_003117,train,2353,243,2177,0
tile_017050,train,2354,194,1237,0
tile_009401,train,2355,268,2167,0
tile_020452,train,2356,80,1249,0
tile_003505,train,2357,451,1668,0
tile_000020,train,2358,214,2136,0
tile_020550,train,2359,82,1249,0
tile_009107,train,2360,251,2140,0
tile_005238,train,2361,441,1691,0
tile_012625,train,2362,38,1222,0
tile_004063,train,2363,448,1679,0
tile_011468,train,2364,19,1217,0
tile_021818,train,2365,60,1253,0
tile_011646,train,2366,35,1218,0
tile_024837,train,2367,62,1267,0
tile_009670,train,2368,-122,1153,0
tile_003279,train,2369,198,2183,0
tile_002674,train,2370,232,2169,0
