site_id,tile,tile_number,split,split_index,site_index,quadrant,tx_x_m,tx_y_m,tx_row_px,tx_col_px,tx_height_m,effective_power_db,azimuth_0_deg,azimuth_1_deg,azimuth_2_deg,azimuth_3_deg,sample_path
tile_000237_site01,tile_000237,237,train,182,1,southeast,345.112303329,127.232134883,95.691966279,85.778075832,26.000000,40.560621583,9,90,105,212,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000237_site01.npz
tile_000237_site02,tile_000237,237,train,182,2,northwest,68.558582346,406.103991596,25.974002101,16.639645587,26.000000,59.676594241,30,81,253,260,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000237_site02.npz
tile_000237_site03,tile_000237,237,train,182,3,northeast,306.666656971,351.708756252,39.572810937,76.166664243,26.000000,45.270595889,15,169,225,357,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000237_site03.npz
tile_000238_site00,tile_000238,238,train,183,0,southwest,171.293373480,176.601155426,83.349711143,42.323343370,32.000000,44.680317988,85,113,135,296,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000238_site00.npz
tile_000238_site01,tile_000238,238,train,183,1,southeast,371.522945972,113.554273192,99.111431702,92.380736493,32.000000,65.175890463,97,216,248,272,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000238_site01.npz
tile_000238_site02,tile_000238,238,train,183,2,northwest,70.811769926,341.451691092,42.137077227,17.202942482,32.000000,61.629960106,108,223,270,297,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000238_site02.npz
tile_000238_site03,tile_000238,238,train,183,3,northeast,381.108173871,429.758541889,20.060364528,94.777043468,32.000000,41.517363697,74,202,240,298,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000238_site03.npz
tile_000239_site00,tile_000239,239,train,184,0,southwest,255.163443924,119.987959065,97.503010234,63.290860981,32.000000,48.951535980,220,286,302,313,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000239_site00.npz
tile_000239_site01,tile_000239,239,train,184,1,southeast,390.583305811,128.838820630,95.290294842,97.145826453,32.000000,41.376022269,76,127,147,176,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000239_site01.npz
tile_000239_site02,tile_000239,239,train,184,2,northwest,139.424286422,310.195820471,49.951044882,34.356071605,32.000000,37.602552775,45,208,232,305,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000239_site02.npz
tile_000239_site03,tile_000239,239,train,184,3,northeast,388.394867144,344.479465544,41.380133614,96.598716786,32.000000,37.074532077,23,68,176,328,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000239_site03.npz
tile_000240_site00,tile_000240,240,train,185,0,southwest,175.816466576,187.311967677,80.672008081,43.454116644,26.000000,53.625048908,65,86,250,353,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000240_site00.npz
tile_000240_site01,tile_000240,240,train,185,1,southeast,398.635486617,70.449348977,109.887662756,99.158871654,26.000000,51.019967005,123,197,199,334,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000240_site01.npz
tile_000240_site02,tile_000240,240,train,185,2,northwest,130.494776930,259.756963286,62.560759178,32.123694233,26.000000,60.400216148,11,288,325,326,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000240_site02.npz
tile_000240_site03,tile_000240,240,train,185,3,northeast,367.521281902,307.797535827,50.550616043,91.380320475,26.000000,42.417801464,93,153,170,236,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000240_site03.npz
tile_000241_site00,tile_000241,241,train,186,0,southwest,66.919349255,203.346204418,76.663448895,16.229837314,47.000000,61.914643340,93,240,301,342,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000241_site00.npz
tile_000241_site01,tile_000241,241,train,186,1,southeast,396.234958417,175.997865781,83.500533555,98.558739604,47.000000,56.619727646,12,188,299,356,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000241_site01.npz
tile_000241_site02,tile_000241,241,train,186,2,northwest,76.114470602,402.641288476,26.839677881,18.528617650,47.000000,67.663590164,101,103,174,188,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000241_site02.npz
tile_000241_site03,tile_000241,241,train,186,3,northeast,352.219440373,290.100072543,54.974981864,87.554860093,47.000000,40.767078661,25,158,227,346,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000241_site03.npz
tile_000242_site00,tile_000242,242,train,187,0,southwest,226.286607622,125.180976937,96.204755766,56.071651905,23.000000,47.964824327,178,215,256,302,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000242_site00.npz
tile_000242_site01,tile_000242,242,train,187,1,southeast,358.748964500,171.035931197,84.741017201,89.187241125,23.000000,67.868376759,270,296,313,347,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000242_site01.npz
tile_000242_site02,tile_000242,242,train,187,2,northwest,78.578563415,369.679180071,35.080204982,19.144640854,23.000000,61.593436863,22,148,149,282,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000242_site02.npz
tile_000242_site03,tile_000242,242,train,187,3,northeast,373.243549353,289.588740960,55.102814760,92.810887338,23.000000,44.075635653,32,147,261,312,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000242_site03.npz
tile_000243_site00,tile_000243,243,train,188,0,southwest,104.116304627,66.395025820,110.901243545,25.529076157,23.000000,37.259745833,158,240,249,300,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000243_site00.npz
tile_000243_site01,tile_000243,243,train,188,1,southeast,441.914157662,228.735974259,70.316006435,109.978539415,23.000000,58.392897485,57,83,240,299,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000243_site01.npz
tile_000243_site02,tile_000243,243,train,188,2,northwest,232.976584497,430.705103096,19.823724226,57.744146124,23.000000,68.634847535,10,99,201,340,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000243_site02.npz
tile_000243_site03,tile_000243,243,train,188,3,northeast,351.276828477,403.381422840,26.654644290,87.319207119,23.000000,67.719398960,61,112,137,204,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000243_site03.npz
tile_000245_site00,tile_000245,245,train,189,0,southwest,156.881202048,126.254257573,95.936435607,38.720300512,23.000000,36.839138515,13,87,96,185,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000245_site00.npz
tile_000245_site01,tile_000245,245,train,189,1,southeast,296.272043739,134.668916620,93.832770845,73.568010935,23.000000,35.455921616,18,226,241,339,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000245_site01.npz
tile_000245_site02,tile_000245,245,train,189,2,northwest,66.080683276,334.319784340,43.920053915,16.020170819,23.000000,48.711059355,201,247,253,275,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000245_site02.npz
tile_000245_site03,tile_000245,245,train,189,3,northeast,339.618604679,430.201119154,19.949720212,84.404651170,23.000000,62.805403102,41,128,145,336,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000245_site03.npz
tile_000246_site00,tile_000246,246,train,190,0,southwest,87.334588643,102.968823768,101.757794058,21.333647161,23.000000,43.535364460,13,18,23,60,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000246_site00.npz
tile_000246_site01,tile_000246,246,train,190,1,southeast,374.233136438,92.628423890,104.342894027,93.058284110,23.000000,44.790398985,121,220,325,350,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000246_site01.npz
tile_000246_site02,tile_000246,246,train,190,2,northwest,135.030906875,384.311164736,31.422208816,33.257726719,23.000000,53.668769435,90,224,251,350,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000246_site02.npz
tile_000246_site03,tile_000246,246,train,190,3,northeast,385.762660538,289.709823625,55.072544094,95.940665134,23.000000,52.048879625,94,182,247,345,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000246_site03.npz
tile_000247_site00,tile_000247,247,train,191,0,southwest,200.778343956,102.084938946,101.978765263,49.694585989,23.000000,42.675744994,16,19,123,151,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000247_site00.npz
tile_000247_site01,tile_000247,247,train,191,1,southeast,272.187912564,100.389909057,102.402522736,67.546978141,23.000000,36.987784119,158,198,253,300,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000247_site01.npz
tile_000247_site02,tile_000247,247,train,191,2,northwest,107.552301342,313.781276181,49.054680955,26.388075336,23.000000,64.239957406,42,100,127,289,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000247_site02.npz
tile_000247_site03,tile_000247,247,train,191,3,northeast,411.706619616,360.294904803,37.426273799,102.426654904,23.000000,56.720603761,83,181,182,244,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000247_site03.npz
tile_000248_site00,tile_000248,248,train,192,0,southwest,155.950739153,92.278674537,104.430331366,38.487684788,26.000000,52.477583210,131,148,263,298,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000248_site00.npz
tile_000248_site01,tile_000248,248,train,192,1,southeast,263.643639580,130.669105130,94.832723717,65.410909895,26.000000,56.529904168,89,185,297,333,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000248_site01.npz
tile_000248_site02,tile_000248,248,train,192,2,northwest,245.562422214,437.832778618,18.041805346,60.890605554,26.000000,42.938440441,40,169,209,276,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000248_site02.npz
tile_000248_site03,tile_000248,248,train,192,3,northeast,366.607910866,277.312858315,58.171785421,91.151977717,26.000000,37.283006785,69,297,326,334,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000248_site03.npz
tile_000250_site00,tile_000250,250,train,193,0,southwest,79.887832983,110.267002032,99.933249492,19.471958246,20.000000,42.334605891,57,72,120,229,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000250_site00.npz
tile_000250_site01,tile_000250,250,train,193,1,southeast,269.401734068,155.329220901,88.667694775,66.850433517,20.000000,47.501855456,197,205,305,320,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000250_site01.npz
tile_000250_site02,tile_000250,250,train,193,2,northwest,115.816532520,310.328113022,49.917971745,28.454133130,20.000000,36.777464778,51,170,262,311,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000250_site02.npz
tile_000250_site03,tile_000250,250,train,193,3,northeast,381.779769424,446.970232959,15.757441760,94.944942356,20.000000,44.601613912,10,142,155,298,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000250_site03.npz
tile_000251_site00,tile_000251,251,train,194,0,southwest,147.269604126,151.334707902,89.666323024,36.317401031,32.000000,43.708520632,15,167,215,358,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000251_site00.npz
tile_000251_site01,tile_000251,251,train,194,1,southeast,328.739440230,149.715054954,90.071236261,81.684860058,32.000000,51.488078428,112,177,238,328,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000251_site01.npz
tile_000251_site02,tile_000251,251,train,194,2,northwest,135.178683632,409.642804104,25.089298974,33.294670908,32.000000,56.859602872,38,98,265,291,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000251_site02.npz
tile_000251_site03,tile_000251,251,train,194,3,northeast,435.447357620,286.688526545,55.827868364,108.361839405,32.000000,44.592798615,189,226,247,332,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000251_site03.npz
tile_000252_site00,tile_000252,252,train,195,0,southwest,147.824871061,146.190454094,90.952386477,36.456217765,35.000000,59.594926721,204,219,291,302,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000252_site00.npz
tile_000252_site01,tile_000252,252,train,195,1,southeast,395.044890733,200.517101259,77.370724685,98.261222683,35.000000,50.410132353,93,98,188,266,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000252_site01.npz
tile_000252_site02,tile_000252,252,train,195,2,northwest,130.291670867,274.382328652,58.904417837,32.072917717,35.000000,40.237622054,18,295,303,339,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000252_site02.npz
tile_000252_site03,tile_000252,252,train,195,3,northeast,321.439361678,409.159529232,25.210117692,79.859840419,35.000000,40.069268583,87,181,240,274,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000252_site03.npz
tile_000253_site00,tile_000253,253,train,196,0,southwest,175.629918372,118.496618661,97.875845335,43.407479593,23.000000,50.147265011,14,46,109,323,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000253_site00.npz
tile_000253_site01,tile_000253,253,train,196,1,southeast,264.023531818,245.082555391,66.229361152,65.505882954,23.000000,38.769780877,130,193,208,318,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000253_site01.npz
tile_000253_site02,tile_000253,253,train,196,2,northwest,125.950251723,441.826754551,17.043311362,30.987562931,23.000000,50.778313999,103,122,249,279,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000253_site02.npz
tile_000253_site03,tile_000253,253,train,196,3,northeast,344.171138275,296.502831782,53.374292054,85.542784569,23.000000,44.104917256,19,205,290,305,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000253_site03.npz
tile_000257_site00,tile_000257,257,train,197,0,southwest,117.099490406,77.060413667,108.234896583,28.774872601,32.000000,44.804823672,11,29,100,324,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000257_site00.npz
tile_000257_site01,tile_000257,257,train,197,1,southeast,275.531716921,148.282425581,90.429393605,68.382929230,32.000000,40.351118459,145,191,233,311,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000257_site01.npz
tile_000257_site02,tile_000257,257,train,197,2,northwest,97.305112765,447.319402921,15.670149270,23.826278191,32.000000,41.494099242,149,203,255,345,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000257_site02.npz
tile_000257_site03,tile_000257,257,train,197,3,northeast,434.923989003,391.910673250,29.522331687,108.230997251,32.000000,66.288422904,80,161,229,307,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000257_site03.npz
tile_000258_site00,tile_000258,258,train,198,0,southwest,201.698364045,192.277072639,79.430731840,49.924591011,23.000000,52.082373982,45,101,288,294,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000258_site00.npz
tile_000258_site01,tile_000258,258,train,198,1,southeast,428.950927148,176.687942490,83.328014378,106.737731787,23.000000,53.823443895,34,128,145,174,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000258_site01.npz
tile_000258_site02,tile_000258,258,train,198,2,northwest,192.324922175,441.218670602,17.195332350,47.581230544,23.000000,50.146230893,141,175,227,348,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000258_site02.npz
tile_000258_site03,tile_000258,258,train,198,3,northeast,346.082937266,296.494241268,53.376439683,86.020734316,23.000000,38.909597380,38,132,282,283,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000258_site03.npz
tile_000259_site00,tile_000259,259,train,199,0,southwest,195.760580617,207.642192079,75.589451980,48.440145154,26.000000,46.946880274,29,66,238,321,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000259_site00.npz
tile_000259_site01,tile_000259,259,train,199,1,southeast,350.710215560,227.418198768,70.645450308,87.177553890,26.000000,57.689512737,179,213,269,317,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000259_site01.npz
tile_000259_site02,tile_000259,259,train,199,2,northwest,171.523683837,345.474322107,41.131419473,42.380920959,26.000000,38.725187828,165,175,177,241,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000259_site02.npz
tile_000259_site03,tile_000259,259,train,199,3,northeast,357.051947906,410.575496215,24.856125946,88.762986976,26.000000,62.779888815,5,110,212,281,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000259_site03.npz
tile_000261_site00,tile_000261,261,train,200,0,southwest,64.199207197,231.236186916,69.690953271,15.549801799,26.000000,44.927964129,28,74,152,218,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000261_site00.npz
tile_000261_site01,tile_000261,261,train,200,1,southeast,422.962058370,246.576926322,65.855768419,105.240514593,26.000000,45.662629977,35,84,118,290,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000261_site01.npz
tile_000261_site02,tile_000261,261,train,200,2,northwest,94.865950985,312.652889241,49.336777690,23.216487746,26.000000,60.130697973,66,102,257,301,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000261_site02.npz
tile_000261_site03,tile_000261,261,train,200,3,northeast,429.796947346,322.422452561,46.894386860,106.949236836,26.000000,38.451709491,24,72,188,209,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000261_site03.npz
tile_000264_site00,tile_000264,264,train,201,0,southwest,140.386824901,118.488163970,97.877959007,34.596706225,26.000000,38.235025829,110,223,268,287,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000264_site00.npz
tile_000264_site01,tile_000264,264,train,201,1,southeast,395.863918771,132.337292191,94.415676952,98.465979693,26.000000,40.434348940,15,190,276,288,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000264_site01.npz
tile_000264_site02,tile_000264,264,train,201,2,northwest,115.376799404,444.457043249,16.385739188,28.344199851,26.000000,39.075262475,27,87,176,278,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000264_site02.npz
tile_000264_site03,tile_000264,264,train,201,3,northeast,398.600981370,372.033400408,34.491649898,99.150245343,26.000000,42.037490559,66,100,148,241,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000264_site03.npz
tile_000265_site00,tile_000265,265,train,202,0,southwest,241.846875222,233.712495909,69.071876023,59.961718805,26.000000,53.625259203,127,193,271,314,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000265_site00.npz
tile_000265_site01,tile_000265,265,train,202,1,southeast,345.738609221,221.082409711,72.229397572,85.934652305,26.000000,67.776716005,130,212,321,322,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000265_site01.npz
tile_000265_site02,tile_000265,265,train,202,2,northwest,150.840289026,369.264145531,35.183963617,37.210072256,26.000000,67.808862602,7,38,60,271,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000265_site02.npz
tile_000265_site03,tile_000265,265,train,202,3,northeast,352.285919713,380.456268259,32.385932935,87.571479928,26.000000,36.910436121,39,66,134,247,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000265_site03.npz
tile_000266_site00,tile_000266,266,train,203,0,southwest,210.499724016,80.308867869,107.422783033,52.124931004,26.000000,68.204495145,48,81,211,302,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000266_site00.npz
tile_000266_site01,tile_000266,266,train,203,1,southeast,267.398548974,122.940759042,96.764810240,66.349637243,26.000000,37.514840451,42,50,237,336,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000266_site01.npz
tile_000266_site02,tile_000266,266,train,203,2,northwest,253.880062824,354.159887617,38.960028096,62.970015706,26.000000,69.374543934,112,118,142,219,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000266_site02.npz
tile_000266_site03,tile_000266,266,train,203,3,northeast,390.371232982,331.979875139,44.505031215,97.092808245,26.000000,50.881196806,108,150,170,327,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000266_site03.npz
tile_000267_site00,tile_000267,267,train,204,0,southwest,91.168730515,153.780616369,89.054845908,22.292182629,26.000000,42.470635699,29,145,297,352,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000267_site00.npz
tile_000267_site01,tile_000267,267,train,204,1,southeast,417.104371572,118.671215855,97.832196036,103.776092893,26.000000,42.699034929,230,298,300,348,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000267_site01.npz
tile_000267_site02,tile_000267,267,train,204,2,northwest,249.988720088,436.162336083,18.459415979,61.997180022,26.000000,57.147477016,48,79,238,268,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000267_site02.npz
tile_000267_site03,tile_000267,267,train,204,3,northeast,421.673238459,404.113360963,26.471659759,104.918309615,26.000000,43.851553282,103,107,175,258,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000267_site03.npz
tile_000268_site00,tile_000268,268,train,205,0,southwest,233.134642866,80.121634926,107.469591268,57.783660716,44.000000,68.978460252,171,229,300,342,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000268_site00.npz
tile_000268_site01,tile_000268,268,train,205,1,southeast,386.122879078,210.770944308,74.807263923,96.030719770,44.000000,38.639792819,18,36,236,245,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000268_site01.npz
tile_000268_site02,tile_000268,268,train,205,2,northwest,152.790686654,344.413668171,41.396582957,37.697671664,44.000000,60.380187922,6,184,199,241,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000268_site02.npz
tile_000268_site03,tile_000268,268,train,205,3,northeast,338.627645806,329.704815912,45.073796022,84.156911451,44.000000,50.935090659,66,131,164,299,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000268_site03.npz
tile_000269_site00,tile_000269,269,train,206,0,southwest,179.450775849,163.155600248,86.711099938,44.362693962,26.000000,54.561202592,61,162,183,220,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000269_site00.npz
tile_000269_site01,tile_000269,269,train,206,1,southeast,324.824617143,190.055767049,79.986058238,80.706154286,26.000000,47.726128720,106,208,235,345,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000269_site01.npz
tile_000269_site02,tile_000269,269,train,206,2,northwest,227.354506495,328.377703281,45.405574180,56.338626624,26.000000,64.257903606,84,111,222,233,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000269_site02.npz
tile_000269_site03,tile_000269,269,train,206,3,northeast,267.575923305,421.367342147,22.158164463,66.393980826,26.000000,56.774254849,65,123,196,343,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000269_site03.npz
tile_000273_site00,tile_000273,273,train,207,0,southwest,243.269922362,241.432357504,67.141910624,60.317480591,17.000000,57.560464950,29,272,304,316,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000273_site00.npz
tile_000273_site01,tile_000273,273,train,207,1,southeast,334.712602590,234.992820112,68.751794972,83.178150647,17.000000,52.123526624,4,204,311,339,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000273_site01.npz
tile_000273_site02,tile_000273,273,train,207,2,northwest,147.597004834,397.918351434,28.020412141,36.399251209,17.000000,48.417552661,158,282,284,287,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000273_site02.npz
tile_000273_site03,tile_000273,273,train,207,3,northeast,305.960131669,334.483560821,43.879109795,75.990032917,17.000000,52.208598776,44,146,229,333,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000273_site03.npz
tile_000274_site00,tile_000274,274,train,208,0,southwest,167.249227887,223.228791258,71.692802186,41.312306972,26.000000,36.003088961,91,124,231,327,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000274_site00.npz
tile_000274_site01,tile_000274,274,train,208,1,southeast,329.037871151,122.876342035,96.780914491,81.759467788,26.000000,67.291721203,17,127,241,339,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000274_site01.npz
tile_000274_site02,tile_000274,274,train,208,2,northwest,182.772956004,292.429980481,54.392504880,45.193239001,26.000000,61.691419963,89,152,190,318,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000274_site02.npz
tile_000274_site03,tile_000274,274,train,208,3,northeast,273.013391243,309.115317844,50.221170539,67.753347811,26.000000,46.662487039,21,182,198,353,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000274_site03.npz
tile_000280_site00,tile_000280,280,train,209,0,southwest,84.532228244,86.063639596,105.984090101,20.633057061,26.000000,38.737403515,218,237,320,337,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000280_site00.npz
tile_000280_site01,tile_000280,280,train,209,1,southeast,350.858012646,170.685155913,84.828711022,87.214503161,26.000000,67.962471113,10,276,298,328,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000280_site01.npz
tile_000280_site02,tile_000280,280,train,209,2,northwest,101.298747083,331.225710412,44.693572397,24.824686771,26.000000,47.500059378,154,173,261,280,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000280_site02.npz
tile_000280_site03,tile_000280,280,train,209,3,northeast,325.260661311,385.170152368,31.207461908,80.815165328,26.000000,55.779132661,75,89,179,218,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000280_site03.npz
tile_000281_site00,tile_000281,281,train,210,0,southwest,147.513040612,148.954170018,90.261457495,36.378260153,23.000000,49.792740442,105,210,248,300,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000281_site00.npz
tile_000281_site01,tile_000281,281,train,210,1,southeast,268.135533108,230.848708259,69.787822935,66.533883277,23.000000,38.099593833,74,204,247,306,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000281_site01.npz
tile_000281_site02,tile_000281,281,train,210,2,northwest,182.530601737,432.025770235,19.493557441,45.132650434,23.000000,47.100381426,165,231,237,258,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000281_site02.npz
tile_000281_site03,tile_000281,281,train,210,3,northeast,300.348949930,289.636958537,55.090760366,74.587237483,23.000000,49.623032333,237,254,315,343,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000281_site03.npz
tile_000284_site00,tile_000284,284,train,211,0,southwest,190.183344527,142.755382397,91.811154401,47.045836132,26.000000,53.832843230,160,217,280,351,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000284_site00.npz
tile_000284_site01,tile_000284,284,train,211,1,southeast,333.515317190,110.666955525,99.833261119,82.878829298,26.000000,66.382974865,31,185,213,336,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000284_site01.npz
tile_000284_site02,tile_000284,284,train,211,2,northwest,107.358086967,402.869607704,26.782598074,26.339521742,26.000000,58.343450353,97,300,307,331,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000284_site02.npz
tile_000284_site03,tile_000284,284,train,211,3,northeast,323.353949709,287.210121767,55.697469558,80.338487427,26.000000,44.319528672,108,217,279,291,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000284_site03.npz
tile_000285_site00,tile_000285,285,train,212,0,southwest,159.300897753,90.746084914,104.813478772,39.325224438,23.000000,58.898169902,3,56,92,146,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000285_site00.npz
tile_000285_site01,tile_000285,285,train,212,1,southeast,285.116791460,129.856322112,95.035919472,70.779197865,23.000000,50.683795115,49,202,264,321,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000285_site01.npz
tile_000285_site02,tile_000285,285,train,212,2,northwest,77.265728890,381.411459327,32.147135168,18.816432223,23.000000,60.501522951,5,214,280,344,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000285_site02.npz
tile_000285_site03,tile_000285,285,train,212,3,northeast,388.918668908,329.331628931,45.167092767,96.729667227,23.000000,49.637002355,105,225,248,252,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000285_site03.npz
tile_000291_site00,tile_000291,291,train,213,0,southwest,86.105722023,195.638573389,78.590356653,21.026430506,23.000000,61.479507472,79,237,251,280,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000291_site00.npz
tile_000291_site01,tile_000291,291,train,213,1,southeast,289.572511599,167.787745254,85.553063687,71.893127900,23.000000,43.727192283,135,183,230,244,D:\桌面\dac\bs_inversion_pilot_v1\samples\train\tile_000291_site01.npz
